"Name","SI","Handles","VM","WS","PM","NPM","Path","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessName","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"TextInputHost","2","610","2203754975232","46071808","35852288","26336","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp\TextInputHost.exe",,"Microsoft Corporation","16.734375","2001.22012.0.31","2001.22012.0.31","","Microsoft? Windows? Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7068","8",,"False","11/30/2020 6:07:59 AM",,"3716",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","26336","26336","35852288","35852288","571616","571616","35868672","35868672","57438208","57438208","2203763654656","445431808","True","Normal","35852288","35852288","TextInputHost","255","2",,"System.Diagnostics.ProcessThreadCollection","610","2203754975232","436752384","False",,,,"46071808","46071808",,"System.Diagnostics.ProcessModule (TextInputHost.exe)","00:00:07.8906250","00:00:16.7343750","00:00:08.8437500","327766","Microsoft Text Input Application","True",,
"Thunderbolt","2","632","5353050112","66473984","100143104","44560","C:\Program Files (x86)\Intel\Thunderbolt Software\Thunderbolt.exe","System.Diagnostics.Process (explorer)","Intel Corporation","1.5625","16.3.61.14","16.3.61.14","Thunderbolt(TM) Software","Thunderbolt(TM) Software","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6408","8",,"False","11/30/2020 7:11:27 AM",,"17036",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","44560","44560","100143104","100143104","942816","942816","101576704","101576704","96710656","96710656","5393133568","1098166272","True","Normal","100143104","100143104","Thunderbolt","255","2",,"System.Diagnostics.ProcessThreadCollection","632","5353050112","1058082816","False",,,,"66473984","66473984",,"System.Diagnostics.ProcessModule (Thunderbolt.exe)","00:00:00.7812500","00:00:01.5625000","00:00:00.7812500","0","","True",,
"tv_w32","2","205","115834880","9830400","3579904","15336",,,,,,,,,"Process",,,"8",,,,,"24844",".",,,,"15336","15336","3579904","3579904","152832","152832","3969024","3969024","11304960","11304960","119767040","119767040",,,"3579904","3579904","tv_w32",,"2",,"System.Diagnostics.ProcessThreadCollection","205","115834880","115834880","False",,,,"9830400","9830400",,,,,,"0","","True",,
"tv_x64","2","188","2203441246208","8945664","3809280","14048",,,,,,,,,"Process",,,"8",,,,,"13284",".",,,,"14048","14048","3809280","3809280","161096","161096","4169728","4169728","10891264","10891264","2203444391936","126169088",,,"3809280","3809280","tv_x64",,"2",,"System.Diagnostics.ProcessThreadCollection","188","2203441246208","123023360","False",,,,"8945664","8945664",,,,,,"0","","True",,
"unsecapp","0","129","2203388190720","6746112","1794048","8696",,,,,,,,,"Process",,,"8",,,,,"7916",".",,,,"8696","8696","1794048","1794048","68648","68648","2142208","2142208","7999488","7999488","2203391483904","73261056",,,"1794048","1794048","unsecapp",,"0",,"System.Diagnostics.ProcessThreadCollection","129","2203388190720","69967872","False",,,,"6746112","6746112",,,,,,"0","","True",,
"updatesrv","0","342","4432355328","10235904","8134656","25208",,,,,,,,,"Process",,,"8",,,,,"5964",".",,,,"25208","25208","8134656","8134656","165048","165048","8359936","8359936","18821120","18821120","4439773184","144805888",,,"8134656","8134656","updatesrv",,"0",,"System.Diagnostics.ProcessThreadCollection","342","4432355328","137388032","False",,,,"10235904","10235904",,,,,,"0","","True",,
"utility","2","291","4438011904","15294464","3706880","17600","C:\Program Files\WindowsApps\E0469640.LenovoUtility_3.1.18.0_x64__5grkq8ppsgwt4\VFS\ProgramFilesX64\Lenovo\LenovoUtility\utility.exe","System.Diagnostics.Process (explorer)","Lenovo Group Ltd.","4.0625","3.1.18.0","3.1.18.0","This utility controls special keyboard functions like hotkeys and function keys, on your Lenovo notebook.","Lenovo Utility","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8376","8",,"False","11/30/2020 6:08:29 AM",,"12468",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","17600","17600","3706880","3706880","208264","208264","4329472","4329472","17186816","17186816","4441915392","146948096","True","Normal","3706880","3706880","utility","255","2",,"System.Diagnostics.ProcessThreadCollection","291","4438011904","143044608","False",,,,"15294464","15294464",,"System.Diagnostics.ProcessModule (utility.exe)","00:00:03.0781250","00:00:04.0625000","00:00:00.9843750","0","","True",,
"vmnat","0","125","69439488","6475776","2260992","11168",,,,,,,,,"Process",,,"8",,,,,"5972",".",,,,"11168","11168","2260992","2260992","71280","71280","2527232","2527232","7061504","7061504","74682368","74682368",,,"2260992","2260992","vmnat",,"0",,"System.Diagnostics.ProcessThreadCollection","125","69439488","69439488","False",,,,"6475776","6475776",,,,,,"0","","True",,
"vmnetdhcp","0","82","66039808","5099520","7942144","8080",,,,,,,,,"Process",,,"8",,,,,"5980",".",,,,"8080","8080","7942144","7942144","52672","52672","8138752","8138752","12021760","12021760","69971968","69971968",,,"7942144","7942144","vmnetdhcp",,"0",,"System.Diagnostics.ProcessThreadCollection","82","66039808","66039808","False",,,,"5099520","5099520",,,,,,"0","","True",,
"vmware-authd","0","323","126152704","12455936","7143424","16888",,,,,,,,,"Process",,,"8",,,,,"5956",".",,,,"16888","16888","7143424","7143424","173672","173672","7774208","7774208","13434880","13434880","144936960","144936960",,,"7143424","7143424","vmware-authd",,"0",,"System.Diagnostics.ProcessThreadCollection","323","126152704","126152704","False",,,,"12455936","12455936",,,,,,"0","","True",,
"vmware-hostd","0","425","202846208","31207424","33009664","34032",,,,,,,,,"Process",,,"8",,,,,"7536",".",,,,"34032","34032","33009664","33009664","265768","265768","34824192","34824192","53792768","53792768","212283392","212283392",,,"33009664","33009664","vmware-hostd",,"0",,"System.Diagnostics.ProcessThreadCollection","425","202846208","202846208","False",,,,"31207424","31207424",,,,,,"0","","True",,
"vmware-usbarbitrator64","0","224","4396216320","8486912","2879488","13192",,,,,,,,,"Process",,,"8",,,,,"6108",".",,,,"13192","13192","2879488","2879488","131952","131952","2969600","2969600","11337728","11337728","4401459200","106491904",,,"2879488","2879488","vmware-usbarbitrator64",,"0",,"System.Diagnostics.ProcessThreadCollection","224","4396216320","101249024","False",,,,"8486912","8486912",,,,,,"0","","True",,
"vpnclient_x64","0","378","4470603776","14360576","36433920","22832",,,,,,,,,"Process",,,"13",,,,,"5720",".",,,,"22832","22832","36433920","36433920","202208","202208","38400000","38400000","48680960","48680960","4470996992","176029696",,,"36433920","36433920","vpnclient_x64",,"0",,"System.Diagnostics.ProcessThreadCollection","378","4470603776","175636480","False",,,,"14360576","14360576",,,,,,"0","","True",,
"VsGraphicsDesktopEngine","2","134","2203440988160","7143424","3809280","11352","C:\Windows\System32\VsGraphicsDesktopEngine.exe","System.Diagnostics.Process (explorer)","Microsoft Corporation","0.046875","10.0.19041.21 (WinBuild.160101.0800)","10.0.19041.21","VsGraphics Desktop Engine","Microsoft? Windows? Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4964","8",,"False","11/30/2020 6:25:12 AM",,"13320",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","11352","11352","3809280","3809280","153736","153736","3887104","3887104","9592832","9592832","2203442561024","124338176","True","Normal","3809280","3809280","VsGraphicsDesktopEngine","255","2",,"System.Diagnostics.ProcessThreadCollection","134","2203440988160","122765312","False",,,,"7143424","7143424",,"System.Diagnostics.ProcessModule (VsGraphicsDesktopEngine.exe)","00:00:00.0312500","00:00:00.0468750","00:00:00.0156250","0","","True",,
"vsserv","0","1612","7027740672","246726656","1910886400","169816",,,,,,,,,"Process",,,"8",,,,,"5988",".",,,,"169816","169816","1910886400","1910886400","1180312","1180312","2560393216","-1734574080","1394987008","1394987008","9339650048","749715456",,,"1910886400","1910886400","vsserv",,"0",,"System.Diagnostics.ProcessThreadCollection","1612","7027740672","-1562193920","False",,,,"246726656","246726656",,,,,,"0","","True",,
"vsservppl","0","334","4426551296","7262208","6254592","19792",,,,,,,,,"Process",,,"8",,,,,"5996",".",,,,"19792","19792","6254592","6254592","164576","164576","6438912","6438912","15032320","15032320","4437037056","142069760",,,"6254592","6254592","vsservppl",,"0",,"System.Diagnostics.ProcessThreadCollection","334","4426551296","131584000","False",,,,"7262208","7262208",,,,,,"0","","True",,
"wininit","0","167","2203387834368","4911104","1445888","11104",,,,,,,,,"Process",,,"13",,,,,"876",".",,,,"11104","11104","1445888","1445888","77032","77032","1998848","1998848","7000064","7000064","2203400478720","82255872",,,"1445888","1445888","wininit",,"0",,"System.Diagnostics.ProcessThreadCollection","167","2203387834368","69611520","False",,,,"4911104","4911104",,,,,,"0","","True",,
"winlogon","2","300","2203431403520","13471744","4104192","16264",,,,,,,,,"Process",,,"13",,,,,"16508",".",,,,"16264","16264","4104192","4104192","156104","156104","7548928","7548928","49074176","49074176","2203466203136","147980288",,,"4104192","4104192","winlogon",,"2",,"System.Diagnostics.ProcessThreadCollection","300","2203431403520","113180672","False",,,,"13471744","13471744",,,,,,"0","","True",,
"WinStore.App","2","1064","5264138240","2555904","58613760","74120","C:\Program Files\WindowsApps\Microsoft.WindowsStore_12011.1001.1.0_x64__8wekyb3d8bbwe\WinStore.App.exe",,"Microsoft Corporation","2","12011.1001.1.0","12011.1001.1.0","Store","Windows Store","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8784","8",,"False","11/30/2020 6:09:27 AM",,"12176",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","74120","74120","58613760","58613760","1109552","1109552","75792384","75792384","169504768","169504768","5287292928","992325632","True","Normal","58613760","58613760","WinStore.App","255","2",,"System.Diagnostics.ProcessThreadCollection","1064","5264138240","969170944","False",,,,"2555904","2555904",,"System.Diagnostics.ProcessModule (WinStore.App.exe)","00:00:00.7343750","00:00:02","00:00:01.2656250","132634","Microsoft Store","False",,
"wksprt","2","158","2203450318848","8523776","3534848","12984","C:\Windows\System32\wksprt.exe","System.Diagnostics.Process (explorer)","Microsoft Corporation","0.078125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","RemoteApp and Desktop Connection Runtime","Microsoft? Windows? Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4036","8",,"False","11/30/2020 6:24:59 AM",,"15036",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12984","12984","3534848","3534848","169344","169344","3534848","3534848","9977856","9977856","2203450318848","132096000","True","Normal","3534848","3534848","wksprt","255","2",,"System.Diagnostics.ProcessThreadCollection","158","2203450318848","132096000","False",,,,"8523776","8523776",,"System.Diagnostics.ProcessModule (wksprt.exe)","00:00:00.0468750","00:00:00.0781250","00:00:00.0312500","0","","True",,
"wlanext","0","75","2203376902144","3973120","978944","6248",,,,,,,,,"Process",,,"8",,,,,"7148",".",,,,"6248","6248","978944","978944","48248","48248","1146880","1146880","4911104","4911104","2203379523584","61300736",,,"978944","978944","wlanext",,"0",,"System.Diagnostics.ProcessThreadCollection","75","2203376902144","58679296","False",,,,"3973120","3973120",,,,,,"0","","True",,
"WmiPrvSE","0","490","2203811659776","23977984","369664000","30008",,,,,,,,,"Process",,,"8",,,,,"9128",".",,,,"30008","30008","369664000","369664000","182736","182736","373194752","373194752","585883648","585883648","2204838985728","1520762880",,,"369664000","369664000","WmiPrvSE",,"0",,"System.Diagnostics.ProcessThreadCollection","490","2203811659776","493436928","False",,,,"23977984","23977984",,,,,,"0","","True",,
"WUDFHost","0","301","2203417071616","10891264","7180288","14040",,,,,,,,,"Process",,,"13",,,,,"1292",".",,,,"14040","14040","7180288","7180288","116216","116216","7380992","7380992","17358848","17358848","2203422494720","104271872",,,"7180288","7180288","WUDFHost",,"0",,"System.Diagnostics.ProcessThreadCollection","301","2203417071616","98848768","False",,,,"10891264","10891264",,,,,,"0","","True",,
"WUDFHost","0","217","2203383848960","4464640","1953792","7728",,,,,,,,,"Process",,,"8",,,,,"1580",".",,,,"7728","7728","1953792","1953792","56120","56120","1994752","1994752","6402048","6402048","2203386634240","68411392",,,"1953792","1953792","WUDFHost",,"0",,"System.Diagnostics.ProcessThreadCollection","217","2203383848960","65626112","False",,,,"4464640","4464640",,,,,,"0","","True",,
"WUDFHost","0","318","2203426078720","8671232","3497984","16760",,,,,,,,,"Process",,,"8",,,,,"1716",".",,,,"16760","16760","3497984","3497984","151424","151424","5599232","5599232","12980224","12980224","2203438661632","120438784",,,"3497984","3497984","WUDFHost",,"0",,"System.Diagnostics.ProcessThreadCollection","318","2203426078720","107855872","False",,,,"8671232","8671232",,,,,,"0","","True",,
"WUDFHost","0","257","2203415719936","8716288","3768320","14736",,,,,,,,,"Process",,,"8",,,,,"22936",".",,,,"14736","14736","3768320","3768320","106928","106928","3842048","3842048","10211328","10211328","2203416768512","98545664",,,"3768320","3768320","WUDFHost",,"0",,"System.Diagnostics.ProcessThreadCollection","257","2203415719936","97497088","False",,,,"8716288","8716288",,,,,,"0","","True",,
"WzPreloader","2","202","4879036416","66965504","15773696","15752","C:\Program Files\WinZip\WzPreloader.exe","System.Diagnostics.Process (explorer)","WinZip Computing","4.78125","23.0.13289.0","23.0.13289.0","WinZip Preloader","WinZip","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2796","8",,"False","11/30/2020 6:08:12 AM",,"17468",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15752","15752","15773696","15773696","244976","244976","15839232","15839232","71835648","71835648","4881133568","586166272","True","Normal","15773696","15773696","WzPreloader","255","2",,"System.Diagnostics.ProcessThreadCollection","202","4879036416","584069120","False",,,,"66965504","66965504",,"System.Diagnostics.ProcessModule (WzPreloader.exe)","00:00:03.7656250","00:00:04.7812500","00:00:01.0156250","0","","True",,
"XtuService","0","966","259977216","51654656","51949568","48016",,,,,,,,,"Process",,,"8",,,,,"6096",".",,,,"48016","48016","51949568","51949568","389632","389632","131399680","131399680","131190784","131190784","408526848","408526848",,,"51949568","51949568","XtuService",,"0",,"System.Diagnostics.ProcessThreadCollection","966","259977216","259977216","False",,,,"51654656","51654656",,,,,,"0","","True",,
"XtuUiLauncher","2","453","278732800","121761792","36605952","35712","C:\Program Files (x86)\Intel\Intel(R) Extreme Tuning Utility\Client\XtuUiLauncher.exe","System.Diagnostics.Process (explorer)","Intel(R) Corporation","4.21875","6.5.2.40","6.5.2.40","XtuUiLauncher","Intel(R) Extreme Tuning Utility","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8416","8",,"False","11/30/2020 7:10:37 AM",,"6088",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","35712","35712","36605952","36605952","435680","435680","102944768","102944768","181354496","181354496","405696512","405696512","True","Normal","36605952","36605952","XtuUiLauncher","255","2",,"System.Diagnostics.ProcessThreadCollection","453","278732800","278732800","False",,,,"121761792","121761792",,"System.Diagnostics.ProcessModule (XtuUiLauncher.exe)","00:00:03.7500000","00:00:04.2187500","00:00:00.4687500","0","","True",,
"YourPhone","2","739","5253840896","3575808","51982336","50264","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.20104.23.0_x64__8wekyb3d8bbwe\YourPhone.exe",,"Microsoft Corporation","2.03125","1.20104.23.0","1.20104.23.0","YourPhone","Microsoft Your Phone","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4720","8",,"False","12/1/2020 8:32:43 AM",,"12172",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","50264","50264","51982336","51982336","741992","741992","52957184","52957184","60760064","60760064","5256986624","962019328","True","Normal","51982336","51982336","YourPhone","255","2",,"System.Diagnostics.ProcessThreadCollection","739","5253840896","958873600","False",,,,"3575808","3575808",,"System.Diagnostics.ProcessModule (YourPhone.exe)","00:00:01.5468750","00:00:02.0312500","00:00:00.4843750","0","","True",,
